,tripid,prediction
1664,218300203,1
1665,218489843,1
1666,216535768,1
1667,217320424,1
1668,215966776,1
1669,216684472,1
1670,222331877,1
1671,214703926,1
1672,219788308,1
1673,218322613,1
1674,217057540,0
1675,215558374,1
1676,222637289,1
1677,215540129,0
1678,215994464,1
1679,214305978,1
1680,213310068,0
1681,217305548,1
1682,215570418,1
1683,222148263,1
1684,222398019,1
1685,222106765,1
1686,217244029,1
1687,221765478,1
1688,222590746,1
1689,222134630,1
1690,214764993,1
1691,215602832,1
1692,217415984,1
1693,221743827,1
1694,219435156,1
1695,215994268,1
1696,214592660,1
1697,222219869,0
1698,220290731,1
1699,216332908,1
1700,214321863,0
1701,219740046,1
1702,216367495,1
1703,219559916,1
1704,216769227,1
1705,216854979,1
1706,218309438,1
1707,220280107,1
1708,213610907,1
1709,219894882,1
1710,221495538,1
1711,213521727,1
1712,216873777,1
1713,218659657,1
1714,217833881,1
1715,213465957,1
1716,218738415,1
1717,221246587,1
1718,213697863,1
1719,215365350,1
1720,221631137,1
1721,221506400,1
1722,214448548,1
1723,217112927,1
1724,220462480,1
1725,219452062,1
1726,219308157,1
1727,222583078,1
1728,217226327,1
1729,219670002,0
1730,221529130,1
1731,218710029,1
1732,216250750,1
1733,219538809,1
1734,220482929,1
1735,222585232,1
1736,219970798,1
1737,218112700,1
1738,215613979,1
1739,215219719,1
1740,219179174,1
1741,215607554,0
1742,222824806,1
1743,222118114,1
1744,217101841,1
1745,217044544,1
1746,217859321,1
1747,217730699,1
1748,221421113,1
1749,222732304,1
1750,213488318,1
1751,215732382,1
1752,220263916,1
1753,220845503,1
1754,217001977,1
1755,214443776,1
1756,214056290,1
1757,220560366,1
1758,213568574,1
1759,218147618,0
1760,217577348,1
1761,214786125,1
1762,218328017,0
1763,215302833,1
1764,217539925,0
1765,221677470,1
1766,214039331,1
1767,217931724,1
1768,221210397,1
1769,217103598,1
1770,216731930,1
1771,220975766,1
1772,222509919,1
1773,220042651,1
1774,222374247,1
1775,217747719,1
1776,216796972,1
1777,218624460,0
1778,215749974,1
1779,217578924,1
1780,218469168,1
1781,217155865,1
1782,217454709,0
1783,213990735,1
1784,215832246,1
1785,216865032,1
1786,215439120,1
1787,214458943,1
1788,215335304,1
1789,214117136,0
1790,214617091,1
1791,218792556,1
1792,221676562,1
1793,214013666,1
1794,214181011,1
1795,216788222,1
1796,216209798,1
1797,213756772,1
1798,220802010,1
1799,218641686,1
1800,220499685,1
1801,217533539,1
1802,220176005,1
1803,220853458,0
1804,214857839,1
1805,222688414,1
1806,216012985,1
1807,215121211,1
1808,219334129,1
1809,217520637,1
1810,217213443,1
1811,215389441,1
1812,219005821,1
1813,215056469,1
1814,216377060,1
1815,222212787,1
1816,220152946,1
1817,217901479,1
1818,213516038,1
1819,214481796,1
1820,218811831,1
1821,219619539,1
1822,216550569,0
1823,217678580,1
1824,218454466,1
1825,218760521,1
1826,214507018,1
1827,217930279,1
1828,215363138,1
1829,216168000,1
1830,217676498,1
1831,221228130,1
1832,218404127,1
1833,222485658,1
1834,222477019,1
1835,216944351,1
1836,215711899,1
1837,215377785,1
1838,219321418,1
1839,217857702,1
1840,214456103,1
1841,214359634,1
1842,219007735,1
1843,215011405,1
1844,220282926,0
1845,216966773,1
1846,216637005,1
1847,214480646,1
1848,216610927,1
1849,216991498,0
1850,220122110,1
1851,221098221,1
1852,219367377,1
1853,216097525,1
1854,222072618,1
1855,221087664,1
1856,215476054,1
1857,218369519,0
1858,219397327,1
1859,221887301,1
1860,219757598,1
1861,221149922,1
1862,215544194,1
1863,213302671,1
1864,217032172,0
1865,221447715,1
1866,216798500,1
1867,217520842,1
1868,214616636,1
1869,217769320,1
1870,215665013,1
1871,216577405,1
1872,218199102,1
1873,220179090,1
1874,215590605,1
1875,221946889,1
1876,215925210,1
1877,216664200,1
1878,218451320,1
1879,218213934,1
1880,216080493,1
1881,219385458,1
1882,213368782,1
1883,220404985,0
1884,215368738,1
1885,221834034,1
1886,221277151,1
1887,219886665,1
1888,214197562,1
1889,219978170,1
1890,213617885,1
1891,216861278,1
1892,221939060,1
1893,214746307,1
1894,214414961,1
1895,221632521,1
1896,216198353,1
1897,213962517,1
1898,221054704,1
1899,215665107,1
1900,222474531,1
1901,213454321,1
1902,220042266,1
1903,214505991,1
1904,216086743,1
1905,216672089,1
1906,217547168,1
1907,222826895,1
1908,218760210,1
1909,222696487,1
1910,222544728,1
1911,219489548,1
1912,218066085,1
1913,216300966,1
1914,216592356,1
1915,218930045,1
1916,216856610,1
1917,215916680,1
1918,213347579,1
1919,214520750,1
1920,220960009,1
1921,217102270,1
1922,220562097,1
1923,221064093,1
1924,220525703,1
1925,217674207,0
1926,216391878,1
1927,216757790,1
1928,218669701,0
1929,221081009,1
1930,220616910,1
1931,217482122,1
1932,217941243,1
1933,222576948,1
1934,221422489,1
1935,220950132,1
1936,217228606,1
1937,215837491,0
1938,217176155,1
1939,214221191,1
1940,214343176,1
1941,222307525,0
1942,217459669,1
1943,213517311,1
1944,220490381,1
1945,216892531,1
1946,213969354,1
1947,215573260,1
1948,215551040,1
1949,222407122,1
1950,216005746,1
1951,220071616,1
1952,215598578,1
1953,222548016,1
1954,218825639,1
1955,215462431,1
1956,220426831,1
1957,215045861,1
1958,218617762,1
1959,222496991,1
1960,215196786,1
1961,217448440,1
1962,216553173,1
1963,215898007,0
1964,222653049,1
1965,213656949,1
1966,221218216,0
1967,214613168,1
1968,221142831,1
1969,214687754,1
1970,218361536,1
1971,216825717,1
1972,219828972,1
1973,219061737,1
1974,218196927,1
1975,218247637,1
1976,214072294,1
1977,214567984,1
1978,222488382,1
1979,215540928,1
1980,219674373,1
1981,220174312,1
1982,221340318,1
1983,217058548,1
1984,213559233,1
1985,221356883,1
1986,215665642,1
1987,217421545,1
1988,220567227,1
1989,218842126,1
1990,215637435,1
1991,216177609,0
1992,218649414,1
1993,218348268,1
1994,216776071,0
1995,221629984,1
1996,215164867,1
1997,214594045,1
1998,217039279,1
1999,217866439,0
2000,218063993,1
2001,217883814,1
2002,219910021,1
2003,222450904,1
2004,213539343,1
2005,219016186,1
2006,222813483,1
2007,220796800,1
2008,218214353,1
2009,215667764,1
2010,213921947,1
2011,216374363,1
2012,221039535,1
2013,217963482,0
2014,216609453,1
2015,218789818,1
2016,215545810,1
2017,222191611,1
2018,215782925,1
2019,221517485,0
2020,221038311,1
2021,214045220,1
2022,222781079,1
2023,219462101,1
2024,219326355,1
2025,220183568,1
2026,220602512,1
2027,219432071,1
2028,218260633,1
2029,215289405,1
2030,215228749,0
2031,218172860,1
2032,218383072,1
2033,221817250,1
2034,220388909,1
2035,215748143,0
2036,221292132,1
2037,218182691,1
2038,219819985,0
2039,221250354,1
2040,219326744,1
2041,216255272,1
2042,221222414,1
2043,213618970,1
2044,222615462,1
2045,213517837,1
2046,218730796,1
2047,221155529,1
2048,221900836,1
2049,215797525,1
2050,220158471,1
2051,222596696,1
2052,218251659,1
2053,219691680,1
2054,214696860,1
2055,213331431,1
2056,217617355,1
2057,222638988,1
2058,216464740,1
2059,214447036,0
2060,216968634,1
2061,217070722,1
2062,214055750,1
2063,218553256,1
2064,222750861,1
2065,213883776,1
2066,219816535,1
2067,215792457,1
2068,214682264,1
2069,220334065,1
2070,221151888,1
2071,215813649,1
2072,222254211,1
2073,219422385,1
2074,220447745,1
2075,216040090,0
2076,222114925,0
2077,216422913,1
2078,219522916,1
2079,218054767,1
2080,222104707,1
2081,218805115,1
2082,219919432,1
2083,219614900,1
2084,221391593,1
2085,216279637,1
2086,213685735,1
2087,218027226,1
2088,216710023,1
2089,215585420,0
2090,216623106,1
2091,220466012,1
2092,222629418,0
2093,222111507,1
2094,218410680,1
2095,220747458,1
2096,218048162,1
2097,213747895,1
2098,215597870,1
2099,221491027,1
2100,216070617,0
2101,214514701,1
2102,220116509,1
2103,219533240,1
2104,219023929,1
2105,219932242,1
2106,214233167,1
2107,215607056,1
2108,219936090,1
2109,216001383,1
2110,215822026,1
2111,213458633,1
2112,221906434,1
2113,222429026,1
2114,216780339,1
2115,213937916,1
2116,220709813,1
2117,221116240,1
2118,221301090,1
2119,213482107,1
2120,219058663,1
2121,217633680,1
2122,215442666,1
2123,221288275,1
2124,215737293,1
2125,214537339,0
2126,217321668,0
2127,219920593,1
2128,221760521,1
2129,221059583,1
2130,222453755,1
2131,222196756,1
2132,217053734,1
2133,217380601,1
2134,222372520,1
2135,214289687,1
2136,217690601,1
2137,220965922,1
2138,214101075,1
2139,222470112,1
2140,217802672,1
2141,213330410,1
2142,217414035,1
2143,219340390,1
2144,213320842,1
2145,219831511,1
2146,214468444,1
2147,219071581,1
2148,218799372,1
2149,220647632,1
2150,213422459,1
2151,217737072,1
2152,217214843,1
2153,216900537,1
2154,214004655,1
2155,213833654,1
2156,219739773,1
2157,215549769,1
2158,216830184,1
2159,222279700,0
2160,219305023,1
2161,222725413,1
2162,217612319,1
2163,215511149,1
2164,221475662,1
2165,218114279,1
2166,214281389,1
2167,218676778,1
2168,216945532,1
2169,222827460,1
2170,214621428,1
2171,214298769,1
2172,220610785,1
2173,214376168,1
2174,220059567,1
2175,222271498,1
2176,220984016,1
2177,215883513,1
2178,217096649,0
2179,214311158,1
2180,221642365,0
2181,213682097,1
2182,222388436,1
2183,217127101,0
2184,218475940,1
2185,222443503,1
2186,219329984,1
2187,220468713,1
2188,220764600,1
2189,221698383,1
2190,219573406,1
2191,220971608,1
2192,213948853,1
2193,221609601,1
2194,213342397,1
2195,219346981,1
2196,221805593,1
2197,213356167,1
2198,221352805,1
2199,217942604,1
2200,214175894,1
2201,222554179,1
2202,218416049,1
2203,217021940,1
2204,219817952,1
2205,215737013,1
2206,213475133,1
2207,218721942,0
2208,219131695,1
2209,214425862,1
2210,217396581,1
2211,214104120,1
2212,220175574,1
2213,217987284,1
2214,215176755,0
2215,218415691,1
2216,214311210,1
2217,220212698,1
2218,214796608,1
2219,220909380,1
2220,218401542,0
2221,218302475,1
2222,214850018,0
2223,221649843,1
2224,219767593,1
2225,216758510,1
2226,220851970,1
2227,217839219,1
2228,216930325,1
2229,221885949,1
2230,216117636,1
2231,220838556,1
2232,217171928,1
2233,217874461,1
2234,216051067,1
2235,218176741,1
2236,222214322,1
2237,222736884,1
2238,218136104,1
2239,221580926,0
2240,216153042,1
2241,218043489,1
2242,217224343,1
2243,214842035,1
2244,214531241,1
2245,220054598,1
2246,221376597,1
2247,213497668,1
2248,219312015,1
2249,219335875,1
2250,215007272,1
2251,216266895,1
2252,217017219,1
2253,218270801,0
2254,217111880,1
2255,214509664,1
2256,216598566,1
2257,220136506,1
2258,219650058,1
2259,217267793,0
2260,218616961,1
2261,214079004,1
2262,221157485,1
2263,216428238,1
2264,219448621,1
2265,214922083,1
2266,214273533,1
2267,215967687,1
2268,213517753,0
2269,218058804,1
2270,222461852,1
2271,215546817,1
2272,217667095,1
2273,218420323,0
2274,214262317,1
2275,221934370,1
2276,219086392,1
2277,216636679,1
2278,216681760,1
2279,216414436,1
2280,216724408,1
2281,213908967,1
2282,220921823,1
2283,217401770,1
2284,217620314,1
2285,217831147,1
2286,214676929,1
2287,214793312,1
2288,216560249,1
2289,213416219,0
2290,215593144,1
2291,217578413,1
2292,213495875,1
2293,215743973,1
2294,216108769,1
2295,216121683,1
2296,215034204,1
2297,222517700,1
2298,220339781,1
2299,220329476,0
2300,221763629,0
2301,221888279,1
2302,215816371,1
2303,214460211,0
2304,214320475,0
2305,218575795,1
2306,221871474,1
2307,220685540,0
2308,213389037,1
2309,220233769,1
2310,222720029,1
2311,220640383,1
2312,219005487,0
2313,219490789,1
2314,220431031,1
2315,215659868,1
2316,215734554,1
2317,221625369,1
2318,214932783,1
2319,218582452,1
2320,214287230,1
2321,215098600,1
2322,222712817,1
2323,222137448,1
2324,216891161,1
2325,222600915,0
2326,214277533,0
2327,222802173,1
2328,216394928,1
2329,216887618,1
2330,213363965,1
2331,217182849,1
2332,213494921,1
2333,213582147,1
2334,215325004,1
2335,214086312,0
2336,213785232,1
2337,218129176,1
2338,221787805,1
2339,219825390,1
2340,219308773,1
2341,219594111,1
2342,217402331,1
2343,216174167,0
2344,216654705,1
2345,215294581,1
2346,218501327,0
2347,213783434,1
2348,216687923,1
2349,218200248,1
2350,217421445,1
2351,213746427,1
2352,219568490,1
2353,219291919,1
2354,220459247,1
2355,216444392,1
2356,220197147,1
2357,222657756,1
2358,218777910,1
2359,213819670,1
2360,214289360,1
2361,213435372,1
2362,214601738,1
2363,220894733,1
2364,216612577,1
2365,221083157,1
2366,218977346,1
2367,215926261,1
2368,213558437,1
2369,215878311,1
2370,214820757,1
2371,217166955,1
2372,221981058,1
2373,222053843,1
2374,219032801,1
2375,219807434,1
2376,219495428,1
2377,222002045,1
2378,222480350,1
2379,219115821,0
2380,221916418,1
2381,221712149,1
2382,221998502,1
2383,213871188,1
2384,214361808,1
2385,216383835,0
2386,220688677,1
2387,215269762,1
2388,214826738,1
2389,217658919,1
2390,214111492,1
2391,215984774,1
2392,213539019,0
2393,213644372,1
2394,213983199,1
2395,221105477,1
2396,218261187,1
2397,213810865,1
2398,218242840,1
2399,216901521,1
2400,218273114,1
2401,221398631,1
2402,219069295,1
2403,219566407,1
2404,216346168,1
2405,222448585,1
2406,216781723,1
2407,219049364,1
2408,213987298,1
2409,222743345,1
2410,217934869,0
2411,214738375,1
2412,218187396,1
2413,217278247,1
2414,217216817,1
2415,222622883,1
2416,215257226,1
2417,215692052,1
2418,219554560,1
2419,213347960,1
2420,216360281,1
2421,218899947,0
2422,221867157,1
2423,213971441,0
2424,214833282,1
2425,215759300,0
2426,219432686,1
2427,216796387,0
2428,216935216,1
2429,217224712,1
2430,222641165,0
2431,213445279,1
2432,216212818,1
2433,214756187,1
2434,218617293,1
2435,215350647,1
2436,215579786,1
2437,213572156,1
2438,217288225,0
2439,220192673,1
2440,222612158,1
2441,216940462,1
2442,221608129,1
2443,221065881,1
2444,222323783,1
2445,215059062,1
2446,213868201,1
2447,219086729,1
2448,221521089,1
2449,216982572,1
2450,219478456,1
2451,220320110,1
2452,216248163,0
2453,214999000,1
2454,214283424,1
2455,221818648,1
2456,222799434,1
2457,216976873,1
2458,218462545,1
2459,218887868,1
2460,215626754,1
2461,221625758,0
2462,217160652,1
2463,215278371,1
2464,218139541,1
2465,222178993,1
2466,219166682,1
2467,220467426,1
2468,218650245,0
2469,215359584,1
2470,213922069,1
2471,219377764,1
2472,219468670,1
2473,213539993,1
2474,218111410,1
2475,221404825,0
2476,215043003,1
2477,217053819,1
2478,218504341,1
2479,215008563,1
2480,218562606,1
2481,214426657,1
2482,217839780,1
2483,217616077,1
2484,219485854,1
2485,214591460,1
2486,216329971,0
2487,215439415,1
2488,215636927,1
2489,216113821,1
2490,215682553,1
2491,221348383,1
2492,220649245,1
2493,222813672,1
2494,217772795,1
2495,218962265,0
2496,213505819,1
2497,221329741,1
2498,218846764,1
2499,222357305,1
2500,220758027,1
2501,222631456,1
2502,221544767,0
2503,219069628,1
2504,220925398,1
2505,214552867,1
2506,218004991,1
2507,222137963,1
2508,214424467,1
2509,217790090,1
2510,214318004,1
2511,213421282,1
2512,216968062,1
2513,218213729,1
2514,221120107,1
2515,218523229,1
2516,221238834,1
2517,220030682,0
2518,213394413,1
2519,219727606,1
2520,220980465,1
2521,213929117,1
2522,221735835,0
2523,213903879,1
2524,214768302,1
2525,221756836,1
2526,218819145,1
2527,217964162,1
2528,220793429,1
2529,214490926,1
2530,219057072,1
2531,221586884,1
2532,214144323,1
2533,213950714,1
2534,220994900,0
2535,217676181,1
2536,217621266,1
2537,215795682,0
2538,221357866,1
2539,218871508,1
2540,220146985,1
2541,217333922,0
2542,218727092,0
2543,219282997,1
2544,220486857,1
2545,215475248,1
2546,219568600,1
2547,222466078,1
2548,222254928,1
2549,218982342,1
2550,214712579,1
2551,215250167,1
2552,216495051,1
2553,214304625,1
2554,217399622,1
2555,213974504,1
2556,214684533,1
2557,215987488,1
2558,221312374,1
2559,216452977,1
2560,219345738,1
2561,217414127,1
2562,214810479,1
2563,222776511,1
2564,217398384,1
2565,221208112,1
2566,219957166,1
2567,214131696,0
2568,213960061,1
2569,222063433,1
2570,220293359,1
2571,215482640,1
2572,222435292,1
2573,218353109,1
2574,215096044,1
2575,219143376,1
2576,215755375,1
2577,218624846,1
2578,221440879,1
2579,222633963,1
2580,220597541,1
2581,215297651,1
2582,219745692,1
2583,216677904,1
2584,217932157,1
2585,221418314,1
2586,221628821,1
2587,221058807,1
2588,214806766,1
2589,220926267,1
2590,221930641,0
2591,214606204,1
2592,217289314,1
2593,221444724,1
2594,215681753,1
2595,219042606,0
2596,220476707,1
2597,222635811,1
2598,214791221,1
2599,218205852,1
2600,215367899,0
2601,216286286,1
2602,216285292,1
2603,214756218,1
2604,222337356,1
2605,213625752,1
2606,219276322,1
2607,216786771,1
2608,214532336,1
2609,221246097,1
2610,218306662,0
2611,216035784,1
2612,222746581,1
2613,215881889,0
2614,216487770,1
2615,215531938,1
2616,220449245,1
2617,218153102,1
2618,217622160,1
2619,216832811,1
2620,218685868,1
2621,218283471,1
2622,219009523,1
2623,215788123,1
2624,218828668,1
2625,214282139,1
2626,215645919,1
2627,217340487,1
2628,217042202,1
2629,221258296,1
2630,217081307,1
2631,220963354,1
2632,216322910,1
2633,219100982,1
2634,220980218,1
2635,222424361,1
2636,221512385,1
2637,216041389,1
2638,216324498,1
2639,222064683,1
2640,218992750,0
2641,218127599,1
2642,221267687,1
2643,215684294,1
2644,217568736,1
2645,215417838,1
2646,215105868,1
2647,213698887,1
2648,213539606,1
2649,216093655,1
2650,216680143,1
2651,222722730,1
2652,220042061,1
2653,216973317,1
2654,217427638,1
2655,213416495,1
2656,220600442,1
2657,215447060,1
2658,216613855,1
2659,220750250,1
2660,217854624,1
2661,213299545,0
2662,217114379,1
2663,221187176,1
2664,221684976,1
2665,214083847,1
2666,219333121,1
2667,214175457,1
2668,217572265,1
2669,222611932,1
2670,222667278,1
2671,216961384,1
2672,222389501,1
2673,214395423,1
2674,214820091,1
2675,215217430,1
2676,215940836,0
2677,222061637,1
2678,219892908,0
2679,213441334,1
2680,213838760,1
2681,214231030,1
2682,215910822,1
2683,215112799,1
2684,215846192,1
2685,215771956,1
2686,218733673,1
2687,222213992,1
2688,221446873,1
2689,214521224,1
2690,214817810,1
2691,216611865,1
2692,214939296,1
2693,217112760,1
2694,213792305,1
2695,218004425,1
2696,217175955,1
2697,221576735,1
2698,216325958,1
2699,221433052,0
2700,216716956,1
2701,219017245,1
2702,215768765,1
2703,217686829,1
2704,214177505,1
2705,214267001,1
2706,216531064,1
2707,222684418,1
2708,217532215,1
2709,220216583,1
2710,213725442,1
2711,216012117,1
2712,221294437,1
2713,222765013,1
2714,218139315,1
2715,215040928,1
2716,219351914,1
2717,217691117,1
2718,217026779,1
2719,213859486,1
2720,217290317,1
2721,217029634,1
2722,219584291,1
2723,218629084,1
2724,217713067,1
2725,218191540,1
2726,215057962,1
2727,220470836,1
2728,217295681,1
2729,215587599,1
2730,217559753,1
2731,219799355,0
2732,222711250,1
2733,214680591,1
2734,222814717,1
2735,221341872,1
2736,221627531,1
2737,218370376,1
2738,216816638,0
2739,221201535,1
2740,215864353,1
2741,218597139,1
2742,219589093,1
2743,214012872,0
2744,221000909,1
2745,218604817,1
2746,215189804,1
2747,213516686,1
2748,221803085,1
2749,221862712,1
2750,215034187,1
2751,220171975,1
2752,216672345,1
2753,217207392,1
2754,214356625,1
2755,217971375,1
2756,218135157,0
2757,217905652,1
2758,214049266,0
2759,213596519,1
2760,216768713,1
2761,217766554,1
2762,222483304,0
2763,218241352,1
2764,216459088,1
2765,219467806,1
2766,222313189,1
2767,219993043,1
2768,216660633,0
2769,215971825,0
2770,217549546,1
2771,219623131,1
2772,221621075,1
2773,217480203,1
2774,218574883,1
2775,218817094,1
2776,221047831,1
2777,215498081,1
2778,222791906,1
2779,217715258,1
2780,222553560,1
2781,216455971,1
2782,218597341,1
2783,221807445,1
2784,215248708,1
2785,217244445,1
2786,217012549,1
2787,219771569,1
2788,222198814,1
2789,213338072,1
2790,222420430,1
2791,214400331,0
2792,218359444,0
2793,219347937,1
2794,218341628,1
2795,216205464,1
2796,217869151,1
2797,215922514,1
2798,219573795,0
2799,219831678,1
2800,221436121,1
2801,222434669,1
2802,222539079,1
2803,218066514,0
2804,221687875,1
2805,213428524,0
2806,220447305,1
2807,217144529,1
2808,219998006,1
2809,215514573,1
2810,221377185,1
2811,218131601,1
2812,219520867,1
2813,215788982,1
2814,213882441,1
2815,222552208,0
2816,214984011,1
2817,220393364,1
2818,221474449,0
2819,222640089,1
2820,222234768,1
2821,221559480,1
2822,215031154,1
2823,218365918,1
2824,222190010,1
2825,215719977,1
2826,218581432,1
2827,222393901,1
2828,214067576,1
2829,215795863,1
2830,221487180,1
2831,222825646,1
2832,214790778,0
2833,215588748,1
2834,217757434,1
2835,218155409,0
2836,221630534,1
2837,215335367,1
2838,216017727,1
2839,215539154,1
2840,215495443,1
2841,220799470,1
2842,215875400,1
2843,218324647,1
2844,216584586,1
2845,215898976,1
2846,215435307,1
2847,220298827,0
2848,213331728,1
2849,219623317,1
2850,222653874,1
2851,214765952,1
2852,214999538,1
2853,215477376,1
2854,221248080,1
2855,214039255,1
2856,216021888,1
2857,216774517,1
2858,220422120,1
2859,218348394,1
2860,222190266,1
2861,215181308,1
2862,220000767,1
2863,222602812,1
2864,215861419,0
2865,221431978,1
2866,218549302,0
2867,219302810,0
2868,221644820,1
2869,221436842,1
2870,216897930,1
2871,219447966,1
2872,218160950,1
2873,215347544,1
2874,213506347,1
2875,218727066,0
2876,214348856,0
2877,221532639,1
2878,217942696,0
2879,219766541,1
2880,213598871,1
2881,218806455,1
2882,217805086,1
2883,216918378,1
2884,215659018,1
2885,216630125,0
2886,221273487,0
2887,216371226,0
2888,219416342,0
2889,218268710,0
2890,218143077,1
2891,216750617,1
2892,215181430,1
2893,216406264,1
2894,215396291,1
2895,220957168,1
2896,216445078,1
2897,214447228,1
2898,216453333,1
2899,214036828,1
2900,213406392,1
2901,218467308,0
2902,218389763,1
2903,214509891,1
2904,221711810,1
2905,221145893,1
2906,213943915,1
2907,218667149,1
2908,218092053,1
2909,215109847,1
2910,221331217,1
2911,214752924,1
2912,217787629,1
2913,217356458,1
2914,219012163,1
2915,218031641,0
2916,214454813,1
2917,222735596,1
2918,222734451,1
2919,214384773,1
2920,221273856,1
2921,220685631,0
2922,220146140,1
2923,220418789,1
2924,217148358,1
2925,220838711,1
2926,222291987,1
2927,217800697,1
2928,214960877,1
2929,221480442,1
2930,215342219,1
2931,219303492,1
2932,214970773,1
2933,217165394,1
2934,215380792,1
2935,218187082,1
2936,217631638,1
2937,215034665,1
2938,213486596,1
2939,213931976,1
2940,216362011,1
2941,220831594,1
2942,214981443,1
2943,214822110,1
2944,213562341,1
2945,219762294,1
2946,216122542,1
2947,215108588,1
2948,217304207,1
2949,214122708,1
2950,216072071,1
2951,220501094,0
2952,219976320,1
2953,222641189,1
2954,218493394,1
2955,221039723,1
2956,215356970,1
2957,215893956,1
2958,216658900,1
2959,222419666,1
2960,214794292,0
2961,213316458,1
2962,221933715,1
2963,221876740,1
2964,219174941,1
2965,213512967,1
2966,218567180,1
2967,217623276,1
2968,214929300,1
2969,216889582,1
2970,222798234,1
2971,213426563,1
2972,215607197,1
2973,214948319,1
2974,217659801,1
2975,217245838,1
2976,218511721,1
2977,220038309,1
2978,215315955,1
2979,213909528,1
2980,220236921,1
2981,219781628,1
2982,218637956,1
2983,217845739,1
2984,221351770,1
2985,219734009,0
2986,214060206,0
2987,215476024,1
2988,221793022,1
2989,220463918,1
2990,214557349,1
2991,221216260,1
2992,213404367,1
2993,217179413,0
2994,220440586,1
2995,219983342,0
2996,222175029,1
2997,214518149,1
2998,222472024,1
2999,215112929,0
3000,221117089,1
3001,216243196,1
3002,214783022,1
3003,214097529,1
3004,214125886,1
3005,222833285,1
3006,214401761,1
3007,215475381,1
3008,219543184,1
3009,215366738,1
3010,221720483,1
3011,216567650,1
3012,218787869,1
3013,222419257,0
3014,215005255,0
3015,215501235,1
3016,213805404,1
3017,215599236,1
3018,217372448,0
3019,214966736,1
3020,222248895,1
3021,218566516,1
3022,219597507,1
3023,219475175,1
3024,220080215,1
3025,219582410,1
3026,218845867,1
3027,221245179,1
3028,219299586,1
3029,215668661,1
3030,214156549,0
3031,217348744,1
3032,216505140,1
3033,220474801,1
3034,220034030,1
3035,221522437,1
3036,220294429,1
3037,214450429,0
3038,221702546,1
3039,219644359,1
3040,220477885,1
3041,213658429,1
3042,219147407,0
3043,222037677,1
3044,219636150,0
3045,218043552,1
3046,215596738,1
3047,220846408,1
3048,219954092,1
3049,216605637,1
3050,217976630,1
3051,216270432,1
3052,213380820,1
3053,222755330,1
3054,217094903,1
3055,221064840,1
3056,215339526,1
3057,217070036,1
3058,214923998,1
3059,213549142,1
3060,216043990,1
3061,215814666,1
3062,216771265,1
3063,220754044,0
3064,222688146,1
3065,220394597,1
3066,219066027,1
3067,220015963,1
3068,215313024,1
3069,221223910,1
3070,219903725,1
3071,219821295,1
3072,219344557,1
3073,220222015,1
3074,214799371,1
3075,213550277,0
3076,213819550,1
3077,214241659,1
3078,221043668,1
3079,218821102,1
3080,214917308,1
3081,216975048,1
3082,215796120,1
3083,217349142,1
3084,218565967,1
3085,217239091,1
3086,218590776,1
3087,220052313,1
3088,221143113,1
3089,222830132,1
3090,221921515,1
3091,215528838,1
3092,221340825,0
3093,217548324,1
3094,218794735,1
3095,218130711,1
3096,217116659,1
3097,220755972,1
3098,218117793,1
3099,221177792,1
3100,221693686,1
3101,217037431,1
3102,215899166,1
3103,217107495,1
3104,220646871,1
3105,221886455,1
3106,217185245,0
3107,213784337,1
3108,213501641,1
3109,216106474,1
3110,220284430,1
3111,213318917,1
3112,222790907,1
3113,220643728,1
3114,217282315,1
3115,222533566,1
3116,217223787,1
3117,217803719,1
3118,215063050,1
3119,213622717,1
3120,218573377,1
3121,214089584,1
3122,214029262,0
3123,218320587,1
3124,215870919,1
3125,216272102,1
3126,220977215,1
3127,213352944,1
3128,219595466,1
3129,221296240,1
3130,217118186,0
3131,215910841,1
3132,214456460,1
3133,217105450,0
3134,221442526,1
3135,219658711,1
3136,222754122,1
3137,217729573,1
3138,215357188,1
3139,217494626,1
3140,218280721,1
3141,216901882,1
3142,219465064,1
3143,221643436,1
3144,217869157,1
3145,219017715,1
3146,216891604,1
3147,215285356,1
3148,219425329,1
3149,217535946,1
3150,222591605,1
3151,214017335,1
3152,217422150,1
3153,213647690,1
3154,222432595,1
3155,216755397,1
3156,218416803,1
3157,217814543,1
3158,213870846,1
3159,218153109,1
3160,217878011,1
3161,218933310,1
3162,216645441,1
3163,213334302,0
3164,217379745,0
3165,216616886,1
3166,217352306,1
3167,214844204,1
3168,214029489,1
3169,220394486,0
3170,221337153,1
3171,219587570,1
3172,218563132,1
3173,216902564,1
3174,218873940,0
3175,220468600,1
3176,218335748,1
3177,219540340,1
3178,216156042,1
3179,222797092,1
3180,219510657,1
3181,216223064,1
3182,215045348,0
3183,222605738,0
3184,221120893,1
3185,219231346,1
3186,215937392,0
3187,216598044,1
3188,220940327,0
3189,218066654,1
3190,220541704,1
3191,220350699,1
3192,215829231,0
3193,222563387,1
3194,217553242,1
3195,216614552,1
3196,222723205,1
3197,218746373,0
3198,217369255,1
3199,217784173,1
3200,222370102,1
3201,221415731,1
3202,217615585,1
3203,219023830,1
3204,216048847,1
3205,213476602,1
3206,213399043,1
3207,214272671,1
3208,217280950,1
3209,215992800,1
3210,220473334,1
3211,215046965,1
3212,218014757,0
3213,222171511,1
3214,213934077,1
3215,214386015,1
3216,218333766,1
3217,213740817,1
