,tripid,prediction
1664,215181308,1
1665,219275093,1
1666,221105907,1
1667,216880413,1
1668,216771265,1
1669,222222998,1
1670,216728627,0
1671,216840389,0
1672,221481655,1
1673,215110633,1
1674,218996990,1
1675,216766832,1
1676,220980465,1
1677,217683918,1
1678,213709077,1
1679,215816390,1
1680,221556223,1
1681,217099667,1
1682,217844975,0
1683,215695416,1
1684,217144905,1
1685,217839883,1
1686,213912693,1
1687,222819514,1
1688,214003280,1
1689,221242777,1
1690,219423965,0
1691,218386253,0
1692,219340718,1
1693,214509664,1
1694,214662235,0
1695,213302332,0
1696,217427778,0
1697,222109975,1
1698,215949016,1
1699,213689590,1
1700,218819145,1
1701,218131170,1
1702,217320643,1
1703,222822578,1
1704,219378353,1
1705,216715001,1
1706,220795200,1
1707,221998502,1
1708,213598871,1
1709,216991498,0
1710,218341200,1
1711,216944351,1
1712,222831987,0
1713,220336163,1
1714,216093089,1
1715,220519913,1
1716,220458327,1
1717,220240599,1
1718,215125477,1
1719,214820757,1
1720,219216402,1
1721,222858691,1
1722,213534234,1
1723,217190587,1
1724,216902441,1
1725,213504307,1
1726,217870323,1
1727,219875532,0
1728,218004425,1
1729,219890777,1
1730,215555639,1
1731,214801703,1
1732,222425631,0
1733,219874673,1
1734,214417228,1
1735,216616266,1
1736,214650702,1
1737,213622717,1
1738,219208264,1
1739,216455450,1
1740,221404825,0
1741,219206844,1
1742,216843460,1
1743,217108054,1
1744,221749051,1
1745,215537684,1
1746,216757790,1
1747,219435156,1
1748,218702743,1
1749,217457878,1
1750,222722730,1
1751,218846764,1
1752,218023203,1
1753,219478456,1
1754,222651510,1
1755,213870846,1
1756,221321007,1
1757,217405619,1
1758,214435115,0
1759,218152249,1
1760,218348394,1
1761,220753842,1
1762,213488318,1
1763,221092723,1
1764,217282562,1
1765,218937346,0
1766,222396882,1
1767,219445131,1
1768,221625758,1
1769,221973241,1
1770,214800654,1
1771,221271332,1
1772,214785000,1
1773,216264843,1
1774,218205852,1
1775,218833691,1
1776,218475299,1
1777,219485854,1
1778,222722301,1
1779,218824422,1
1780,218347000,1
1781,217422150,1
1782,219934357,1
1783,215542990,1
1784,222709391,0
1785,215037766,1
1786,217942696,0
1787,217285756,1
1788,219739773,1
1789,219332549,1
1790,219471636,1
1791,222652348,1
1792,216577405,1
1793,215362277,1
1794,221154443,0
1795,216402070,0
1796,218622255,1
1797,216021888,1
1798,213286352,1
1799,218130711,1
1800,214329056,1
1801,222802173,1
1802,216451490,1
1803,222205173,1
1804,218421824,1
1805,213747895,1
1806,220597541,1
1807,213497668,1
1808,217297106,1
1809,217112760,1
1810,216445078,1
1811,219333121,1
1812,220454296,1
1813,218017011,1
1814,215628405,1
1815,215838401,1
1816,221068573,1
1817,216476913,0
1818,216390244,1
1819,216820530,1
1820,217559432,0
1821,216764885,1
1822,220173670,1
1823,219332121,1
1824,214426657,1
1825,214215771,1
1826,215121047,1
1827,217151269,1
1828,218067366,1
1829,221813790,1
1830,213614578,1
1831,217878011,1
1832,219993758,1
1833,220538242,1
1834,216369368,1
1835,213834620,1
1836,221016818,1
1837,216546792,1
1838,221072185,1
1839,221834719,1
1840,219449049,1
1841,213786765,1
1842,216241716,1
1843,218624460,0
1844,214589181,1
1845,213661910,1
1846,219990101,1
1847,218553754,1
1848,215424787,1
1849,219365434,1
1850,215637663,1
1851,218953813,1
1852,218974891,1
1853,217070722,1
1854,217469160,1
1855,213380820,1
1856,213558437,1
1857,222260289,1
1858,218106665,1
1859,222715592,1
1860,218008628,1
1861,213559953,1
1862,215952777,1
1863,213553326,1
1864,214302413,1
1865,213549784,1
1866,218005792,1
1867,219636150,0
1868,216774258,1
1869,218242840,1
1870,215797525,1
1871,217355441,1
1872,219433273,1
1873,215014627,1
1874,219850709,1
1875,221129598,1
1876,218322613,1
1877,216102112,1
1878,217039214,1
1879,220991438,1
1880,215520950,1
1881,221206887,1
1882,214318999,1
1883,217285580,1
1884,216777503,1
1885,216335601,1
1886,214141654,1
1887,221000499,1
1888,222702360,1
1889,218801150,0
1890,215363138,1
1891,216091750,1
1892,219100982,1
1893,221467483,0
1894,215494146,1
1895,215779455,1
1896,220244952,1
1897,215732382,1
1898,215149159,1
1899,216903468,1
1900,222818091,1
1901,218887868,1
1902,221058807,1
1903,214551532,1
1904,216625688,1
1905,218257959,1
1906,220610785,1
1907,214660356,1
1908,214521664,1
1909,214283351,1
1910,221275359,1
1911,222712329,1
1912,218934388,1
1913,216665833,1
1914,218164710,1
1915,222593786,1
1916,214033497,1
1917,219568600,1
1918,220818519,1
1919,221289555,1
1920,217743005,1
1921,218190746,1
1922,220462480,1
1923,220402071,1
1924,217056350,1
1925,216467569,1
1926,219301715,1
1927,221064093,1
1928,214557349,1
1929,221933700,1
1930,219425361,1
1931,217421445,1
1932,220532249,1
1933,216370895,1
1934,221989732,1
1935,221636594,1
1936,219294526,1
1937,218392124,1
1938,214740798,1
1939,215125047,1
1940,222459217,1
1941,215984774,1
1942,214862934,1
1943,217387509,1
1944,222597948,1
1945,219589666,1
1946,221904662,1
1947,216997405,1
1948,221923822,1
1949,213924199,0
1950,218698564,1
1951,221247252,1
1952,219775677,1
1953,222637289,1
1954,217244029,1
1955,216947164,1
1956,217684016,0
1957,219067098,1
1958,217673970,1
1959,215308689,1
1960,218338781,1
1961,214925923,1
1962,218002366,1
1963,221023788,1
1964,214993335,1
1965,219184410,1
1966,215555125,1
1967,220075939,0
1968,218264636,1
1969,221286759,1
1970,217795449,1
1971,214195121,1
1972,219115821,0
1973,217942604,1
1974,215692786,1
1975,222130246,1
1976,221241205,1
1977,219351798,1
1978,213697863,1
1979,221663264,1
1980,216430897,1
1981,217125964,1
1982,220462294,1
1983,221267687,1
1984,214062782,1
1985,221629625,1
1986,214746307,1
1987,216891604,1
1988,219612097,1
1989,219272223,1
1990,217085717,1
1991,215637435,1
1992,216974740,1
1993,216950998,1
1994,219171783,1
1995,220250404,1
1996,221055545,1
1997,215365350,1
1998,218420537,1
1999,215144884,1
2000,213480116,1
2001,215679797,0
2002,217522509,1
2003,218712313,1
2004,220151313,0
2005,216462060,1
2006,215278661,1
2007,221480442,1
2008,215850573,1
2009,222171976,1
2010,219481640,1
2011,216109666,1
2012,214206542,1
2013,219015039,1
2014,217209521,1
2015,218017363,1
2016,216590888,1
2017,217096649,0
2018,222771654,1
2019,219156378,1
2020,216024874,1
2021,213330424,1
2022,215910140,1
2023,221798530,1
2024,221164949,1
2025,217213443,1
2026,222436176,1
2027,219569605,1
2028,220326541,1
2029,222780580,1
2030,216597332,1
2031,214935004,1
2032,214389113,1
2033,219533681,0
2034,219469959,1
2035,221423776,1
2036,216776259,1
2037,214031242,1
2038,220831398,1
2039,217795842,1
2040,213555632,1
2041,222126936,1
2042,214311210,1
2043,220032511,1
2044,218161755,1
2045,219253108,1
2046,214786774,1
2047,218323296,1
2048,220756270,0
2049,221898651,1
2050,218889029,1
2051,220236921,1
2052,217665721,1
2053,213575540,1
2054,220463967,1
2055,222637220,1
2056,222756197,1
2057,222611932,1
2058,217374102,0
2059,220197147,1
2060,216834813,1
2061,221248080,1
2062,221708506,1
2063,214267592,1
2064,219498851,1
2065,219895416,1
2066,219473964,1
2067,216561650,1
2068,219920542,1
2069,218390421,1
2070,216838269,1
2071,217532215,1
2072,222213992,1
2073,217801756,1
2074,213841079,1
2075,217674207,0
2076,219310069,1
2077,221592948,1
2078,213915099,0
2079,222750202,1
2080,217162692,1
2081,215592753,1
2082,217160652,1
2083,221622848,1
2084,215368738,1
2085,220133271,1
2086,216887618,1
2087,218132463,1
2088,220477885,1
2089,214708613,1
2090,217852223,1
2091,222481936,1
2092,213929117,1
2093,215680021,1
2094,214060206,1
2095,215361461,1
2096,219612086,1
2097,216303750,1
2098,220259351,1
2099,222053228,1
2100,220343608,1
2101,216845695,1
2102,219741572,1
2103,215843211,1
2104,222751586,1
2105,221297905,1
2106,220107265,1
2107,222256872,1
2108,220715875,1
2109,219757598,1
2110,216647230,1
2111,217918519,1
2112,213793337,1
2113,216699393,1
2114,220686209,1
2115,222393604,1
2116,219622780,0
2117,219612592,1
2118,217962556,1
2119,216586582,1
2120,217490473,1
2121,221064003,1
2122,216455971,1
2123,216066077,1
2124,214521224,1
2125,216749776,1
2126,215034204,1
2127,218728844,1
2128,221167359,1
2129,217323800,1
2130,217993862,0
2131,221801209,1
2132,222669982,1
2133,214087043,1
2134,217862384,0
2135,222193747,0
2136,220755569,1
2137,214141757,1
2138,214777147,1
2139,214455481,1
2140,216582948,1
2141,216982572,1
2142,215944764,1
2143,221554276,1
2144,217293629,1
2145,222458009,1
2146,214010146,1
2147,217951097,1
2148,217171053,1
2149,221068122,0
2150,215845383,1
2151,214097529,1
2152,219432686,1
2153,219674061,1
2154,217993984,1
2155,219334438,0
2156,217540681,1
2157,222725999,1
2158,216773148,1
2159,220945640,1
2160,221288275,1
2161,219914383,1
2162,216950696,1
2163,222408555,1
2164,214175457,1
2165,214291571,1
2166,213342397,1
2167,214930407,0
2168,217993575,1
2169,222849083,1
2170,215333893,1
2171,219929576,1
2172,215816371,1
2173,222285932,1
2174,215525609,1
2175,222620533,1
2176,219147880,1
2177,217160327,1
2178,214303215,1
2179,217557575,1
2180,218835845,1
2181,215383717,1
2182,214397874,1
2183,213441334,1
2184,218831243,1
2185,214975010,0
2186,218466547,1
2187,217749641,1
2188,218855710,1
2189,215587599,1
2190,215805547,1
2191,218640498,1
2192,221087407,1
2193,221511313,1
2194,220233877,1
2195,218254873,1
2196,222376480,0
2197,220105426,1
2198,220080215,1
2199,217793865,1
2200,218561929,0
2201,213567087,1
2202,217833846,1
2203,213459278,0
2204,219288914,1
2205,216666637,1
2206,216293650,1
2207,220456128,1
2208,214154040,1
2209,220271659,1
2210,218806455,1
2211,221765532,1
2212,213309839,1
2213,219443657,1
2214,215014171,1
2215,221167473,1
2216,219360020,1
2217,220707419,1
2218,214348856,0
2219,220337474,1
2220,217509347,1
2221,218462824,1
2222,218986728,1
2223,220690172,0
2224,219890028,1
2225,221932279,1
2226,222809619,1
2227,222179555,1
2228,216383835,1
2229,215034187,1
2230,220670503,1
2231,214247570,1
2232,216169679,1
2233,218755672,1
2234,217333025,1
2235,222466078,1
2236,214844204,1
2237,213568737,1
2238,216339754,1
2239,213453031,1
2240,214284936,0
2241,217310888,1
2242,218629609,1
2243,214028486,1
2244,215883513,1
2245,217712306,1
2246,222474032,1
2247,220199450,1
2248,219387349,1
2249,219017245,1
2250,217242902,1
2251,218961130,1
2252,216827436,1
2253,217884631,1
2254,220512869,1
2255,221021185,1
2256,216589580,1
2257,218797864,1
2258,220226512,1
2259,219698084,1
2260,214016354,0
2261,213465336,1
2262,220271592,1
2263,217859817,1
2264,221315647,1
2265,215503689,1
2266,222830743,1
2267,214923998,1
2268,221570487,0
2269,217228160,1
2270,221982105,1
2271,216690697,1
2272,214802920,1
2273,214462140,1
2274,220962923,1
2275,218019239,1
2276,216249465,1
2277,220743640,1
2278,222661798,1
2279,217498068,1
2280,218340785,1
2281,218359444,0
2282,217185554,1
2283,215490911,1
2284,218153102,1
2285,214371324,1
2286,222447359,0
2287,213697972,1
2288,214455953,1
2289,215711899,1
2290,221471345,1
2291,221177792,1
2292,214828812,1
2293,218159195,1
2294,216121527,1
2295,217747719,1
2296,216349049,0
2297,222786213,1
2298,218419505,0
2299,218569213,1
2300,220793429,1
2301,221337774,1
2302,214846863,1
2303,221892900,0
2304,215277574,1
2305,213745197,1
2306,216605637,1
2307,221500859,1
2308,217602932,1
2309,217269095,1
2310,219066027,1
2311,216858933,1
2312,222124443,1
2313,214942681,1
2314,221049382,0
2315,219565528,1
2316,220015963,1
2317,217327516,1
2318,216937880,1
2319,216684472,1
2320,216482489,1
2321,217757919,1
2322,218180318,1
2323,213691192,1
2324,214529957,1
2325,215412648,1
2326,220322485,1
2327,217609885,1
2328,218228849,1
2329,215601936,1
2330,215339496,0
2331,215570418,1
2332,215081781,0
2333,215123638,1
2334,221500377,0
2335,216623106,1
2336,215438085,1
2337,222753702,1
2338,220766127,1
2339,218014433,1
2340,222722781,1
2341,217163282,1
2342,214561542,1
2343,217671873,1
2344,213347579,1
2345,221905017,1
2346,218058042,1
2347,217658945,1
2348,221082386,1
2349,214703926,1
2350,215875400,1
2351,215986484,1
2352,217115216,1
2353,220172598,1
2354,222672109,1
2355,217912128,0
2356,217352306,0
2357,222678566,1
2358,216168728,1
2359,216935384,1
2360,214751100,1
2361,220466012,1
2362,215994322,1
2363,213672309,1
2364,215865925,1
2365,213410783,1
2366,215990915,1
2367,220334065,1
2368,217398829,1
2369,216691013,1
2370,213849903,1
2371,216359620,1
2372,219724642,1
2373,213943307,1
2374,220090931,1
2375,214791598,1
2376,218328017,0
2377,213400319,1
2378,216270432,1
2379,217438081,1
2380,221984902,1
2381,216563199,1
2382,215540663,1
2383,214817173,1
2384,217900091,0
2385,217183200,1
2386,214842035,1
2387,220394156,1
2388,216954820,1
2389,218720661,1
2390,218394324,1
2391,218359130,1
2392,213326162,1
2393,219312015,1
2394,214772660,1
2395,214094520,0
2396,221811594,1
2397,222807865,1
2398,219736550,1
2399,216637715,1
2400,221989042,1
2401,216561952,1
2402,222473543,1
2403,217147649,1
2404,213691682,1
2405,222064683,1
2406,221130138,1
2407,217198523,1
2408,221563440,0
2409,220298827,0
2410,216408285,1
2411,221732736,1
2412,216453701,1
2413,218328068,1
2414,221250354,1
2415,213618970,1
2416,219360706,1
2417,218074462,1
2418,218634311,1
2419,221688146,1
2420,213429112,1
2421,217065929,1
2422,219514586,1
2423,217296547,1
2424,214827400,1
2425,213421927,1
2426,220951931,1
2427,216421845,1
2428,218769065,1
2429,221490161,1
2430,213974874,1
2431,214411509,1
2432,216553339,1
2433,214751673,1
2434,215043003,1
2435,214072957,1
2436,220513619,1
2437,215597870,1
2438,218962101,1
2439,216485876,1
2440,217069322,1
2441,213883776,1
2442,219082363,1
2443,217262188,1
2444,214571333,1
2445,221705192,0
2446,220408768,1
2447,219097149,1
2448,221630003,1
2449,220448551,1
2450,214037495,0
2451,214284375,1
2452,219481292,1
2453,218316653,0
2454,216535768,1
2455,219734009,0
2456,219410641,1
2457,215040265,1
2458,213581933,1
2459,219989456,1
2460,215530067,1
2461,216590407,1
2462,213928404,1
2463,214459987,1
2464,222763724,1
2465,218448601,1
2466,218396646,1
2467,217594499,1
2468,215874000,1
2469,217205098,1
2470,214115024,1
2471,213866354,1
2472,219474461,1
2473,216332908,1
2474,220633608,0
2475,217485282,1
2476,215806549,1
2477,218809120,0
2478,216783096,1
2479,217165394,1
2480,218815778,1
2481,222499112,1
2482,219821479,1
2483,218130221,1
2484,219714052,1
2485,219781754,1
2486,217616662,1
2487,222477009,1
2488,217833881,1
2489,215715548,1
2490,214283424,1
2491,213769815,1
2492,217544702,0
2493,218255257,1
2494,217544041,1
2495,221078444,1
2496,214433968,1
2497,217143512,1
2498,214911601,1
2499,215680395,1
2500,218624846,1
2501,221822787,1
2502,215506097,1
2503,220360029,1
2504,219771569,1
2505,221771303,1
2506,220566294,1
2507,221605986,1
2508,221145841,1
2509,215882848,1
2510,217667701,1
2511,217122404,1
2512,217372448,1
2513,216605795,1
2514,213309032,0
2515,221403261,0
2516,220290241,1
2517,215599810,1
2518,219387376,1
2519,221517221,1
2520,222493813,1
2521,222268433,1
2522,213505819,1
2523,214323772,1
2524,214101075,1
2525,220059567,1
2526,219377764,1
2527,220197228,1
2528,214540418,1
2529,218263046,1
2530,222197064,1
2531,213323824,1
2532,219928729,1
2533,220747648,1
2534,216819949,1
2535,222484883,0
2536,222062697,0
2537,218977346,1
2538,218467308,0
2539,216851379,1
2540,216912979,1
2541,221883801,1
2542,222662001,1
2543,215868315,0
2544,221331217,1
2545,218404127,1
2546,220977871,1
2547,220986690,1
2548,219267274,1
2549,222855526,1
2550,216224606,1
2551,213493954,1
2552,218637956,1
2553,213783434,1
2554,218219531,1
2555,214124206,1
2556,220203860,1
2557,221212286,1
2558,217359204,1
2559,221033593,0
2560,218804823,1
2561,217090202,0
2562,220169923,1
2563,221458837,1
2564,214599095,1
2565,218656418,1
2566,220150622,1
2567,218120865,0
2568,214514701,1
2569,214370771,0
2570,215356522,1
2571,213944931,1
2572,214320475,0
2573,220207542,1
2574,214825361,1
2575,218264096,1
2576,216394928,1
2577,216672089,1
2578,221881764,1
2579,218953857,1
2580,218422284,0
2581,215881889,0
2582,218451320,1
2583,222194091,1
2584,220222015,1
2585,216443452,1
2586,213733499,1
2587,216153042,1
2588,222733538,1
2589,221113043,1
2590,217176578,1
2591,219520867,1
2592,216963849,1
2593,213804809,1
2594,215112929,0
2595,213773422,0
2596,221908858,1
2597,213805404,1
2598,221765637,1
2599,217632844,1
2600,216075736,1
2601,220338584,1
2602,214602811,1
2603,220019605,1
2604,222813672,1
2605,218838023,0
2606,217856992,1
2607,214120405,0
2608,215399139,1
2609,216772074,1
2610,221621075,1
2611,219310736,1
2612,214493280,1
2613,214091575,1
2614,220392347,1
2615,215380792,1
2616,216964444,1
2617,218534033,1
2618,213516065,0
2619,218063865,1
2620,218223137,1
2621,215221439,1
2622,220022031,1
2623,216182846,1
2624,214718129,1
2625,218139315,1
2626,214117150,1
2627,217956269,1
2628,214042625,1
2629,220464575,1
2630,218028912,1
2631,219385458,1
2632,218198056,1
2633,221475662,1
2634,220016204,1
2635,222629938,1
2636,215417838,1
2637,219382571,1
2638,215023461,1
2639,222100657,1
2640,217131379,1
2641,217828467,1
2642,219878536,1
2643,213834503,1
2644,217424043,1
2645,219583638,1
2646,213426697,1
2647,214389498,1
2648,222191611,1
2649,216073319,1
2650,219543184,1
2651,213859486,1
2652,216020374,1
2653,220076102,1
2654,218489096,1
2655,219579349,1
2656,220009280,1
2657,218957726,1
2658,215228749,0
2659,217676181,1
2660,214867191,1
2661,218335748,1
2662,213803149,1
2663,216898474,1
2664,216406719,1
2665,216944519,1
2666,219125081,1
2667,215275147,1
2668,222592376,1
2669,217306632,1
2670,217280950,1
2671,222718064,0
2672,216513038,0
2673,221568295,1
2674,220232051,1
2675,219161922,0
2676,218148604,1
2677,214185679,0
2678,218659950,1
2679,214614005,1
2680,213933376,1
2681,220463654,1
2682,218899947,0
2683,221408625,1
2684,220415147,0
2685,218496437,1
2686,216291741,1
2687,218196101,1
2688,220206400,1
2689,214724196,1
2690,213346629,1
2691,213817341,1
2692,214138948,1
2693,219317221,1
2694,217208234,1
2695,214931629,1
2696,213516732,1
2697,222389501,1
2698,215196870,0
2699,217658919,1
2700,213334003,1
2701,214148530,1
2702,217522575,1
2703,220811850,1
2704,216572078,1
2705,215476292,1
2706,220685681,1
2707,222475792,0
2708,216510178,1
2709,217230151,1
2710,215173331,1
2711,221600569,1
2712,219434330,1
2713,218561552,1
2714,217458221,1
2715,221464514,0
2716,219713093,1
2717,221185262,0
2718,215596174,1
2719,220293359,1
2720,213937326,1
2721,213440262,1
2722,221781578,0
2723,214072294,1
2724,221630534,1
2725,218282579,0
2726,218511721,1
2727,217709044,1
2728,217464904,1
2729,214025919,0
2730,214696860,1
2731,214682264,1
2732,217601099,1
2733,216756337,1
2734,218350669,1
2735,221041091,1
2736,214385681,1
2737,218063023,1
2738,213501641,1
2739,219061737,1
2740,219007735,1
2741,213521727,1
2742,218475940,1
2743,219023929,1
2744,214181099,1
2745,213458475,0
2746,218394331,1
2747,217094903,1
2748,219868809,1
2749,215740495,1
2750,221025182,1
2751,216452977,1
2752,219226617,1
2753,218060686,1
2754,217193368,1
2755,221851137,1
2756,214831266,1
2757,217436398,1
2758,220062859,1
2759,217359162,1
2760,220113872,1
2761,216693554,1
2762,222736244,1
2763,216660633,0
2764,219810864,1
2765,220713255,1
2766,217995770,1
2767,213331424,1
2768,217039870,1
2769,216941947,1
2770,215721615,1
2771,219425329,1
2772,221452757,1
2773,218563183,1
2774,220756634,1
2775,221114189,1
2776,222654293,1
2777,217326328,1
2778,215841310,1
2779,222198018,1
2780,215219719,1
2781,218322236,1
2782,222633963,1
2783,218581432,1
2784,222267668,0
2785,218640763,1
2786,214290668,1
2787,216705640,1
2788,221433664,1
2789,217415984,1
2790,215285223,1
2791,214029051,1
2792,220336766,1
2793,216314239,1
2794,219087565,1
2795,215911148,1
2796,217683396,1
2797,221078716,1
2798,218832311,1
2799,215370210,1
2800,222724957,1
2801,215128668,1
2802,213892742,1
2803,216826511,1
2804,220816565,1
2805,217158748,1
2806,218638004,1
2807,218093564,1
2808,220060579,1
2809,215561324,1
2810,222453941,1
2811,219309196,1
2812,219789496,0
2813,219428606,1
2814,218966853,1
2815,216419368,1
2816,221631137,1
2817,215944054,1
2818,214715100,1
2819,216217529,1
2820,222644486,1
2821,220029473,1
2822,213544154,1
2823,219573406,1
2824,218191540,1
2825,218224247,1
2826,215636927,1
2827,218489843,1
2828,213333610,1
2829,222750861,1
2830,215819544,1
2831,220188517,1
2832,213474210,1
2833,218746890,1
2834,217387427,1
2835,221906574,1
2836,214122034,1
2837,215335367,1
2838,222478489,1
2839,221314823,0
2840,222507675,1
2841,218502674,1
2842,215498320,1
2843,213962517,1
2844,216716956,1
2845,217780051,1
2846,221151445,1
2847,220453647,1
2848,219987008,1
2849,219825390,1
2850,217994540,1
2851,214987574,1
2852,213606719,0
2853,213915635,1
2854,221043668,1
2855,215581620,1
2856,219055070,1
2857,219976767,1
2858,215676591,1
2859,221228130,1
2860,215262568,1
2861,218358563,1
2862,214778797,1
2863,219068324,1
2864,219031873,1
2865,222506915,1
2866,216877968,1
2867,222517700,1
2868,222148263,1
2869,216902564,1
2870,214318004,1
2871,222582664,1
2872,218777910,1
2873,218246046,1
2874,221921515,1
2875,222296739,1
2876,221178537,1
2877,216080493,1
2878,219433970,0
2879,220377838,1
2880,221267521,1
2881,216885922,1
2882,220704305,1
2883,218105137,1
2884,217163314,1
2885,217167407,1
2886,222638697,1
2887,221561048,1
2888,216577740,0
2889,213382095,0
2890,217635769,1
2891,222063373,1
2892,215181412,1
2893,221250726,1
2894,221103050,1
2895,220120301,1
2896,218148566,1
2897,222501244,1
2898,216575289,1
2899,219374775,1
2900,213891470,1
2901,214859889,1
2902,218454931,1
2903,220552893,1
2904,222268537,0
2905,217787629,1
2906,220257852,1
2907,219962756,1
2908,219548036,1
2909,215754759,1
2910,217979551,1
2911,217428011,1
2912,213934077,1
2913,222612173,1
2914,216685729,1
2915,216281670,1
2916,220987298,1
2917,218334608,1
2918,215877351,1
2919,215137901,0
2920,221162101,1
2921,220431031,1
2922,219422099,1
2923,221498966,1
2924,217032172,0
2925,213909026,1
2926,218807441,1
2927,216755531,1
2928,218388642,1
2929,218827703,1
2930,214539678,1
2931,215537681,0
2932,215380428,1
2933,222600808,1
2934,214467318,1
2935,215544194,1
2936,217070819,1
2937,217805086,1
2938,214022943,1
2939,222231389,1
2940,218629084,1
2941,221629414,0
2942,221140851,1
2943,221149922,1
2944,219418097,1
2945,220655104,1
2946,221517485,0
2947,219462101,1
2948,222428876,1
2949,222803383,1
2950,215539151,1
2951,218930045,1
2952,220770975,1
2953,214594045,1
2954,214171916,1
2955,215778506,1
2956,222731297,1
2957,221316591,1
2958,213517753,0
2959,222828746,1
2960,222141984,1
2961,216667716,1
2962,217045512,1
2963,216603551,1
2964,222498386,1
2965,218324647,1
2966,222824078,1
2967,218668609,0
2968,219719411,1
2969,214342007,1
2970,219955562,1
2971,217976630,1
2972,218829941,1
2973,213611736,1
2974,217216817,1
2975,214070392,0
2976,214917308,1
2977,216212623,1
2978,218108253,1
2979,219336894,1
2980,213398461,1
2981,219336539,1
2982,215442666,1
2983,221915167,1
2984,218428024,1
2985,222794292,1
2986,218367868,1
2987,221262840,1
2988,222635811,1
2989,220734024,1
2990,219411522,1
2991,217487365,1
2992,213798681,1
2993,220664003,0
2994,220445355,1
2995,216939732,1
2996,217867388,1
2997,218518536,1
2998,215577173,0
2999,222590746,1
3000,215786004,0
3001,216209798,1
3002,214676929,1
3003,217683493,1
3004,216587232,1
3005,220056711,1
3006,221020017,1
3007,216174167,1
3008,214172094,1
3009,219617985,1
3010,221521089,1
3011,213885102,1
3012,214945777,1
3013,216362581,1
3014,221900910,1
3015,220135701,1
3016,216990854,1
3017,216020033,1
3018,215106649,1
3019,219762294,1
3020,219830310,1
3021,213904315,1
3022,216975990,1
3023,216408044,1
3024,221435702,1
3025,216577919,1
3026,217928255,1
3027,219265694,1
3028,218579178,1
3029,220984016,1
3030,217364633,1
3031,222137038,1
3032,218290085,1
3033,217026779,1
3034,218717024,1
3035,214375941,0
3036,217426346,0
3037,221807524,1
3038,217481778,1
3039,215235554,0
3040,213629238,1
3041,213497119,1
3042,220142297,1
3043,222106765,1
3044,216211877,1
3045,219794758,1
3046,217548115,1
3047,213345044,1
3048,220042061,1
3049,215656157,0
3050,214961599,1
3051,217336742,1
3052,216039364,1
3053,214469800,1
3054,221454459,1
3055,221512385,1
3056,222269947,1
3057,222728216,1
3058,222389672,1
3059,217593785,1
3060,218396020,1
3061,219435924,1
3062,214251257,1
3063,220775878,1
3064,217755253,1
3065,213877162,0
3066,220463347,1
3067,218141191,1
3068,213379668,1
3069,222351725,1
3070,217967810,1
3071,217037512,1
3072,220308152,1
3073,222630758,1
3074,218343516,1
3075,216382072,1
3076,215703515,1
3077,220318799,1
3078,221791427,1
3079,217994351,1
3080,219920593,1
3081,218280721,1
3082,222468262,1
3083,213508790,1
3084,218410919,1
3085,215382458,1
3086,214704740,1
3087,218404886,1
3088,220591989,1
3089,220110645,1
3090,220033822,0
3091,219363827,1
3092,218002998,1
3093,222454437,1
3094,221403039,1
3095,213911386,1
3096,220282926,0
3097,216097654,1
3098,219797093,1
3099,218127681,1
3100,218641970,1
3101,215739991,1
3102,215350647,1
3103,215966128,1
3104,218821102,1
3105,222474531,1
3106,217858363,1
3107,220777452,1
3108,222598426,1
3109,221989520,1
3110,215880894,1
3111,219318971,0
3112,218585550,1
3113,222776511,1
3114,217802672,1
3115,214966736,1
3116,222689108,1
3117,222563387,1
3118,219196756,1
3119,222851642,1
3120,216279637,1
3121,222740515,1
3122,218708972,1
3123,221863706,0
3124,219347937,1
3125,219987375,1
3126,217769320,1
3127,222627680,1
3128,218661443,1
3129,220980322,1
3130,218884398,1
3131,216748719,1
3132,217723540,1
3133,215914220,1
3134,222596696,1
3135,216031325,1
3136,222564178,1
3137,216617838,1
3138,221818606,1
3139,217277770,1
3140,217001977,1
3141,215500923,1
3142,219390553,1
3143,217025629,1
3144,215813649,1
3145,213375619,1
3146,215367899,0
3147,217945160,1
3148,220454432,0
3149,216840024,1
3150,215673420,1
3151,215248708,1
3152,213357815,1
3153,217725480,1
3154,219658711,1
3155,217533539,1
3156,217671932,1
3157,220105853,1
3158,217400525,1
3159,217924590,1
3160,218476578,1
3161,222171511,1
3162,214258295,1
3163,215121452,1
3164,217085363,0
3165,221886496,1
3166,215582708,0
3167,214051956,1
3168,219457395,1
3169,213809551,1
3170,215590471,1
3171,214449676,1
3172,222704252,1
3173,213306304,1
3174,215039909,1
3175,222599454,1
3176,216324498,1
3177,221481412,1
3178,219069628,1
3179,214038415,1
3180,215546109,1
3181,215495443,1
3182,222420088,1
3183,219533727,1
3184,219745767,1
3185,214805790,1
3186,214156142,1
3187,218706250,1
3188,218689529,1
3189,215782925,1
3190,217088585,1
3191,217621266,1
3192,219702816,1
3193,218606086,1
3194,216339225,1
3195,215298482,1
3196,213707041,1
3197,217735190,0
3198,217988188,1
3199,215518743,1
3200,222551949,1
3201,215681753,1
3202,218904689,0
3203,214797395,1
3204,221818648,1
3205,220184583,1
3206,215294064,1
3207,221265500,0
3208,219750720,1
3209,219180489,1
3210,219507187,1
3211,219633176,1
3212,215040928,1
3213,219549058,1
3214,221444724,1
3215,217133480,1
3216,222835856,1
3217,216148053,1
